brand,model,fuel type,transmission,price,month,units_sold,year
Honda,CR-V,,,2266225.518,Jun-21,444,2021
Ford,Figo,,,3492064.763,Jul-18,117,2025
Mahindra,Scorpio,,,745049.1477,Dec-25,594,2024
Mercedes,E-Class,,,1904084.957,Oct-21,525,2019
Honda,Accord,,,3080224.443,Apr-21,112,2018
Tata,Nexon 2017-2023,"Diesel, Petrol","Manual, Automatic",771128.516,"Oct, 2023",789,2020
Toyota,Glanza,"CNG, Petrol","Manual, Automatic",687952.734,"Sep, 2024",197,2018
Kia,Sonet 2020-2023,"Diesel, Petrol","Manual, Automatic",773775.348,"Aug, 2023",84,2022
Toyota,Corolla,,,3805252.713,Aug-24,502,2019
Tata,Harrier,,,3445580.247,Feb-23,634,2019
Renault,Kiger,Petrol,"Manual, Automatic",591478.262,"Nov, 2024",338,2023
Ford,Figo,,,2056452.214,Dec-25,690,2024
Honda,CR-V,,,2158233.644,Feb-21,678,2019
Kia,Seltos,,,2413803.615,Mar-19,94,2023
Mercedes,E-Class,,,729395.1517,Aug-23,503,2025
Honda,CR-V,,,2790735.967,Sep-19,500,2022
Mahindra,Scorpio,,,2892686.051,Aug-25,483,2022
Maruti,Baleno,,,2663054.728,Oct-25,903,2020
Tata,Tigor,"CNG, Petrol","Manual, Automatic",598881.676,"Oct, 2024",540,2020
Kia,Carens,,,1652131.951,May-24,190,2025
Mahindra,Thar,,,2782969.783,Nov-18,953,2020
Toyota,Camry,,,2737773.862,Feb-22,904,2023
Toyota,Glanza,"CNG, Petrol","Manual, Automatic",689623.8802,"Nov, 2024",613,2024
Toyota,Fortuner,,,3461156.161,Oct-23,569,2018
Maruti Suzuki,Alto K10,"CNG, Petrol","Manual, Automatic",374897.1081,"Dec, 2024",349,2022
Ford,EcoSport,,,448424.4282,Jan-22,459,2021
Maruti,Baleno,,,3088467.324,Mar-19,804,2022
Maruti Suzuki,Alto K10,"CNG, Petrol","Manual, Automatic",421001.7512,"Oct, 2024",190,2025
Tata,Altroz,,,2229046.802,Jan-21,645,2020
Mahindra,Thar,,,2093826.949,Aug-19,990,2019
Mahindra,Bolero,Diesel,Manual,988379.4528,"Aug, 2024",743,2024
Maruti Suzuki,Ertiga,"CNG, Petrol","Manual, Automatic",849546.1519,"Aug, 2024",175,2018
Toyota,Fortuner,,,489261.5307,Sep-22,764,2024
Tata,Harrier,,,1043155.399,May-19,511,2019
Tata,Nexon,,,1154694.992,Aug-19,975,2021
BMW,X5,,,3025879.976,Aug-23,199,2021
Honda,CR-V,,,1427892.476,Jul-18,507,2021
Toyota,Fortuner,,,2541769.353,May-24,435,2019
Toyota,Camry,,,1732133.395,Feb-22,985,2020
Honda,CR-V,,,2791019.28,Sep-19,699,2024
Hyundai,i20,,,1825570.188,Sep-18,989,2025
Kia,Seltos,,,3433384.401,Jun-25,505,2024
Mercedes,GLA,,,1299065.832,Oct-18,941,2019
Kia,Carens,,,3657014.897,May-23,111,2019
Honda,Civic,,,1403853.454,Feb-24,319,2019
Tata,Altroz,,,1613134.243,Jan-20,267,2022
BMW,3 Series,,,3134971.36,Dec-25,506,2024
Mercedes,E-Class,,,2965382.425,May-22,684,2021
Mercedes,E-Class,,,608128.2908,Oct-22,815,2021
Toyota,Camry,,,719127.7635,Aug-20,593,2021
Tata,Altroz,,,2463939.863,Jun-23,334,2020
Tata,Harrier,Diesel,"Manual, Automatic",1527762.343,"Dec, 2024",811,2024
Renault,KWID,Petrol,"Manual, Automatic",450839.409,"Oct, 2024",782,2023
BMW,X1,,,1210058.143,Sep-24,100,2019
Mercedes,GLA,,,3290229.325,Apr-22,902,2021
Ford,Endeavour,,,715762.071,Mar-22,941,2024
Tata,Nexon,,,1242126.114,Feb-23,428,2023
Mercedes,E-Class,,,2092176.671,Dec-19,472,2021
Mahindra,XUV300,"Diesel, Petrol","Manual, Automatic",804646.1209,"Mar, 2024",358,2023
Mahindra,Thar,,,1403057.908,Jan-21,284,2019
Hyundai,Creta,,,1177505.744,Aug-18,657,2021
Toyota,Camry 2022-2023,Petrol,Automatic,4608496.904,"Nov, 2024",955,2023
Toyota,Fortuner,,,3151290.343,Apr-21,231,2021
Kia,Seltos,,,3442790.472,Aug-25,73,2025
Maruti,Swift,,,2229783.787,Oct-21,210,2019
Maruti,Brezza,,,3286299.56,Sep-18,321,2018
Kia,Sonet,,,2269780.958,Nov-23,64,2025
Tata,Nexon,,,2746196.512,Oct-21,654,2024
Hyundai,Creta,,,1073689.818,Nov-23,248,2020
Mercedes,C-Class,,,2321288.387,Sep-25,404,2024
Tata,Tiago,"CNG, Petrol","Manual, Automatic",514448.6008,"Nov, 2024",249,2022
Tata,Nexon,,,2399658.263,Sep-20,724,2022
Toyota,Camry,,,2649047.822,Sep-25,422,2025
Maruti,Baleno,,,1762917.557,Feb-18,622,2025
Ford,Figo,,,2318195.272,Jun-25,401,2018
Kia,Carens,,,2097295.072,Jul-19,258,2020
Mahindra,XUV700,"Diesel, Petrol","Manual, Automatic",1400354.831,"Oct, 2024",372,2021
Mahindra,Scorpio,,,2635391.066,Dec-21,636,2023
Kia,Sonet 2020-2023,"Diesel, Petrol","Manual, Automatic",755646.5368,"Dec, 2023",527,2023
Mercedes,E-Class,,,3257182.34,Jun-25,745,2019
Toyota,Camry 2022-2023,Petrol,Automatic,4619866.42,"Aug, 2024",941,2020
Maruti Suzuki,Swift 2021 - 2023,"CNG, Petrol","Manual, Automatic",592373.0577,"Mar, 2024",144,2025
Kia,Sonet,,,3259886.738,Jun-22,416,2021
Honda,CR-V,,,3349885.843,Jul-20,776,2022
Maruti,Brezza,,,2012405.218,Oct-23,864,2021
Tata,Altroz,,,2477954.289,Jun-23,895,2023
Kia,EV6,Unknown,Unknown,6073702.012,"Nov, 2024",792,2021
Toyota,Camry,,,3265356.941,Nov-19,456,2018
Mahindra,XUV400 EV,Unknown,Unknown,1531079.583,"Dec, 2024",132,2018
Kia,Carens,,,1489519.147,Jul-18,864,2022
Kia,Sonet,,,3015281.719,Feb-23,452,2021
Maruti,Brezza,,,467866.3588,Jul-24,745,2025
Maruti,Brezza,,,431162.6121,Jul-24,125,2024
Ford,Endeavour,,,2018291.587,May-20,164,2022
Maruti Suzuki,Jimny,Petrol,"Manual, Automatic",1258118.492,"Sep, 2024",97,2022
Maruti Suzuki,Swift,"CNG, Petrol","Manual, Automatic",653337.9245,"Oct, 2024",850,2022
Mahindra,XUV500,,,2334719.72,Jun-25,440,2020
Ford,EcoSport,,,970347.8169,Oct-21,632,2024
BMW,X1,,,2546286.833,Feb-22,368,2025
Kia,Carens,,,1888614.367,May-25,730,2025
Maruti,Swift,,,2143286.621,Apr-19,508,2018
Citroen,C5 Aircross,Diesel,Automatic,3684895.868,"Sep, 2024",858,2023
Volkswagen,Virtus,Petrol,"Manual, Automatic",1188127.535,"Aug, 2024",479,2022
Maruti,Baleno,,,3434521.523,Sep-23,600,2024
Honda,Accord,,,3708987.538,May-23,647,2025
Mahindra,Thar,,,2816991.492,Jul-24,715,2019
Maruti Suzuki,Alto,"CNG, Petrol",Manual,375632.6791,"Dec, 2023",486,2022
Nissan,X-Trail,Petrol,Automatic,4999091.842,"Dec, 2024",288,2024
Toyota,Camry,,,986494.6129,Aug-25,532,2021
Kia,Seltos,,,598667.4109,Dec-20,144,2024
Hyundai,IONIQ 5,Unknown,Unknown,4555932.142,"Oct, 2024",650,2023
Toyota,Camry,,,1398918.798,May-24,261,2020
Ford,Figo,,,779401.1138,Feb-23,630,2020
Tata,Altroz,,,691072.3634,Feb-24,845,2024
BMW,X5,,,1744730.584,Oct-18,102,2021
Maruti Suzuki,Alto,"CNG, Petrol",Manual,371278.8957,"Dec, 2023",183,2019
Maruti Suzuki,S-Presso,"CNG, Petrol","Manual, Automatic",407413.7507,"Nov, 2024",497,2020
Mahindra,Thar,,,2232195.399,Feb-25,141,2018
Mahindra,Thar,,,2842256.83,Oct-23,345,2023
Tata,Altroz,,,2250713.568,Apr-19,652,2025
Mahindra,Thar,,,3876152.144,Mar-20,995,2024
Honda,Accord,,,2319831.032,Nov-25,913,2025
Maruti Suzuki,Ignis,Petrol,"Manual, Automatic",579390.2612,"Dec, 2024",422,2023
Kia,Carens,,,3671028.375,May-23,503,2018
Ford,Figo,,,767358.9929,Feb-23,710,2019
Maruti Suzuki,Alto,"CNG, Petrol",Manual,346587.9951,"Dec, 2023",337,2025
BMW,X1,,,3420454.097,Apr-23,989,2023
Ford,Endeavour,,,2339639.317,Sep-20,355,2018
Hyundai,Tucson,"Diesel, Petrol",Automatic,2883075.022,"Aug, 2024",351,2018
Ford,EcoSport,,,3572736.365,Feb-24,215,2018
Ford,EcoSport,,,3680090.251,Sep-19,758,2023
Maruti,Brezza,,,3824548.938,Jan-23,742,2024
Mahindra,Thar,,,2471430.493,Jun-20,380,2022
Honda,CR-V,,,1154369.995,Nov-24,403,2021
Tata,Safari,Diesel,"Manual, Automatic",1568762.526,"Oct, 2024",430,2021
Maruti,Baleno,,,609252.4971,Sep-20,652,2024
Maruti Suzuki,FRONX,"CNG, Petrol","Manual, Automatic",746469.4426,"Nov, 2024",713,2024
Jeep,Meridian,Diesel,"Manual, Automatic",2510702.803,"Dec, 2024",667,2021
Hyundai,i20,,,1155261.293,Mar-22,313,2020
Tata,Nexon,,,1190526.793,Jun-18,688,2020
Mahindra,Thar,,,485125.8394,Aug-18,818,2022
Honda,Accord,,,2573823.017,May-20,245,2021
BMW,X5,,,3727745.661,Mar-18,125,2024
Maruti,Baleno,,,2725221.047,Dec-22,214,2025
Nissan,Magnite 2020-2023,Petrol,"Manual, Automatic",617970.0067,"Aug, 2024",586,2020
Ford,Figo,,,884916.5108,Dec-23,410,2019
Ford,EcoSport,,,1941292.738,Apr-24,763,2022
Kia,Sonet,,,2163044.285,Sep-19,313,2019
Toyota,Corolla,,,1845161.782,Sep-22,988,2019
Ford,Figo,,,2927348.816,Dec-18,813,2024
Honda,Accord,,,2463247.449,Jul-18,213,2023
Jeep,Meridian 2022-2023,Diesel,"Manual, Automatic",3365045.936,"Aug, 2024",858,2021
BMW,3 Series,,,3216571.592,Aug-23,654,2021
BMW,3 Series,,,1496480.781,Sep-22,564,2021
BMW,3 Series,,,2485167.08,Apr-25,96,2019
Toyota,Camry,,,3849818.875,Feb-20,502,2024
Maruti,Brezza,,,3191935.731,Aug-21,742,2023
Maruti,Baleno,,,1263369.896,Dec-20,193,2019
MG,Hector,"Diesel, Petrol","Manual, Automatic",1413792.581,"Sep, 2024",303,2022
Nissan,X-Trail,Petrol,Automatic,4991817.539,"Aug, 2024",524,2025
Toyota,Fortuner,,,1278922.869,May-20,281,2021
Maruti,Baleno,,,602153.8321,Apr-19,592,2023
Skoda,Superb,Petrol,Automatic,5359765.822,"Nov, 2024",412,2020
BMW,X1,,,1849824.86,Dec-22,552,2024
Maruti,Swift,,,3756359.627,May-19,582,2020
Mahindra,Thar,,,1743919.245,Apr-24,607,2018
Maruti Suzuki,Jimny,Petrol,"Manual, Automatic",1258323.972,"Aug, 2024",457,2018
Renault,Triber,Petrol,"Manual, Automatic",609199.5591,"Oct, 2024",842,2018
Kia,Seltos,,,584737.4212,Dec-20,914,2024
Mahindra,Thar,,,1624300.096,Mar-21,624,2020
Toyota,Corolla,,,3463411.216,Nov-24,907,2024
Mercedes,E-Class,,,3091927.654,Nov-19,737,2024
BMW,3 Series,,,2856514.454,Nov-23,430,2025
Maruti,Swift,,,3721146.813,Jan-23,754,2021
Ford,Endeavour,,,1346778.128,Jan-19,131,2021
Hyundai,Venue,"Diesel, Petrol","Manual, Automatic",775450.4435,"Dec, 2024",942,2018
Ford,Endeavour,,,2253162.229,Dec-19,688,2023
Maruti Suzuki,Dzire 2018-2023,"CNG, Petrol","Manual, Automatic",690603.0105,"Sep, 2024",69,2019
Kia,Sonet,,,469483.4195,Dec-21,942,2023
Ford,Endeavour,,,2632938.24,Feb-24,175,2024
BMW,X5,,,1749779.064,Oct-18,609,2025
Toyota,Corolla,,,850715.8974,May-21,990,2024
Ford,EcoSport,,,3101584.729,Nov-18,880,2025
Tata,Tiago,"CNG, Petrol","Manual, Automatic",511484.0243,"Aug, 2024",445,2022
Honda,CR-V,,,636105.272,May-23,393,2025
Tata,Altroz,,,2355390.151,Jun-25,473,2020
Toyota,Fortuner,,,3673206.743,Aug-23,307,2025
MG,Gloster,Diesel,Automatic,3891757.973,"Oct, 2024",168,2022
Honda,Civic,,,3785386.797,Oct-18,531,2024
Maruti Suzuki,Wagon R,"CNG, Petrol","Manual, Automatic",599689.26,"Dec, 2024",760,2023
Tata,Nexon,,,3654781.082,May-18,930,2024
Honda,CR-V,,,2255721.911,Jun-21,193,2018
Toyota,Fortuner,,,535834.8061,Jan-21,164,2022
Toyota,Corolla,,,2875740.675,Jun-20,263,2025
Hyundai,i10,,,2008703.527,Jul-25,851,2021
Renault,Triber,Petrol,"Manual, Automatic",604084.7036,"Oct, 2024",953,2025
Kia,Seltos,"Diesel, Petrol","Manual, Automatic",1051329.912,"Oct, 2024",907,2020
Mahindra,Scorpio,,,2548624.564,Feb-24,684,2022
Mahindra,Scorpio,,,2862241.697,Aug-25,849,2019
Hyundai,IONIQ 5,Unknown,Unknown,4619318.247,"Aug, 2024",70,2024
BMW,X5,,,2807261.083,Jul-20,150,2024
Hyundai,Aura,"CNG, Petrol","Manual, Automatic",654853.8845,"Sep, 2024",243,2024
Maruti,Baleno,,,2625747.205,Jan-23,646,2020
BMW,X1,,,2330739.806,Mar-23,488,2020
BMW,X1,,,3411815.066,Nov-24,521,2021
Tata,Harrier,,,2265748.735,Jul-18,448,2021
Toyota,Camry,,,2543918.456,Nov-19,349,2025
Honda,CR-V,,,2535717.799,May-22,696,2019
Tata,Altroz,,,2194532.024,Dec-25,338,2025
Tata,Harrier,Diesel,"Manual, Automatic",1489672.264,"Sep, 2024",771,2022
BMW,X1,,,1304342.823,Jul-25,164,2023
BMW,X1,,,2762919.268,Sep-21,769,2018
Kia,Seltos,,,3731691.848,Aug-21,492,2022
Mahindra,Thar,,,837227.7176,Oct-20,786,2020
Ford,EcoSport,,,3943712.762,May-20,878,2023
Maruti Suzuki,Ciaz,Petrol,"Manual, Automatic",944382.5945,"Oct, 2024",370,2023
BMW,X5,,,1749409.691,Oct-18,245,2018
Toyota,Corolla,,,454367.818,Jan-24,163,2020
Mahindra,XUV500,,,2228838.46,Jul-19,198,2018
Volkswagen,Taigun,Petrol,"Manual, Automatic",1157278.436,"Dec, 2024",502,2018
Kia,Carens,,,3203688.547,Jul-19,217,2020
MG,Comet EV,Unknown,Unknown,691677.3645,"Jul, 2024",639,2024
Kia,Seltos,,,1328572.223,Mar-23,871,2020
Mahindra,Bolero,Diesel,Manual,998081.1773,"Oct, 2024",892,2025
Tata,Altroz,,,2416296.571,Aug-25,469,2019
Mahindra,XUV700,"Diesel, Petrol","Manual, Automatic",1451020.986,"Aug, 2024",780,2019
Toyota,Camry,,,3232683.131,Nov-19,273,2024
Tata,Nexon,,,2763091.116,Feb-21,128,2022
Honda,Elevate,Petrol,"Manual, Automatic",1106149.474,"Nov, 2024",577,2024
Tata,Harrier,,,1146349.201,Aug-23,327,2019
Maruti Suzuki,XL6,"CNG, Petrol","Manual, Automatic",1169415.644,"Sep, 2024",710,2021
Kia,Sonet,,,3287384.043,Jun-22,415,2024
Mercedes,C-Class,,,2287204.566,Sep-25,711,2020
BMW,X1,,,1691463.848,Sep-24,874,2025
Toyota,Corolla,,,1752730.498,Apr-19,97,2018
Maruti,Swift,,,2683963.914,Mar-18,553,2025
Mercedes,GLA,,,3948931.294,Jun-25,265,2021
Citroen,eC3,Unknown,Unknown,1133023.41,"Jul, 2024",387,2018
Hyundai,Creta,,,3430590.138,Jun-23,521,2023
Honda,Civic,,,3558616.564,Mar-24,687,2022
Kia,Seltos,,,1772735.871,Jul-23,131,2019
Honda,CR-V,,,1734224.056,Dec-23,879,2019
Kia,Carens,,,925926.7807,Dec-22,882,2021
Tata,Harrier,,,1212719.294,Mar-24,318,2023
Mercedes,C-Class,,,1062770.882,Sep-24,351,2020
Hyundai,i10,,,1331484.307,Feb-24,736,2021
Tata,Nexon,,,3963305.322,Nov-21,737,2025
Mahindra,Thar,"Diesel, Petrol","Manual, Automatic",1130600.509,"Sep, 2024",405,2025
Maruti Suzuki,XL6,"CNG, Petrol","Manual, Automatic",1151111.558,"Aug, 2024",830,2022
Kia,Carnival,Diesel,Automatic,6427142.147,"Dec, 2024",306,2018
Ford,Figo,,,3598823.915,Oct-24,448,2018
Hyundai,Grand i10 Nios,"CNG, Petrol","Manual, Automatic",597420.3975,"Sep, 2024",503,2021
Toyota,Fortuner,"Diesel, Petrol","Manual, Automatic",3322409.687,"Nov, 2024",946,2023
BMW,X1,,,2339537.472,Feb-21,807,2024
Mahindra,Scorpio,,,1164530.065,Apr-19,647,2023
Volkswagen,Taigun,Petrol,"Manual, Automatic",1191139.069,"Nov, 2024",800,2023
BMW,3 Series,,,2210300.058,May-22,535,2021
BMW,x5,,,536554.7917,May-19,358,2022
Mahindra,Thar,,,1432498.981,Jan-21,462,2019
Kia,Seltos,,,2318147.434,Jun-23,859,2019
Maruti Suzuki,Swift,"CNG, Petrol","Manual, Automatic",654869.34,"Oct, 2024",167,2021
Maruti Suzuki,Swift,"CNG, Petrol","Manual, Automatic",614440.7224,"Oct, 2024",729,2022
Ford,Figo,,,2922061.323,Aug-24,127,2020
Toyota,Corolla,,,3471680.668,Nov-24,834,2021
Hyundai,Aura,"CNG, Petrol","Manual, Automatic",649740.7724,"Dec, 2024",279,2018
Maruti,Swift,,,801488.1848,Jul-18,302,2020
BMW,X5,,,430143.0971,Oct-25,253,2020
Hyundai,i20,,,1078245.428,Nov-25,379,2019
Ford,Endeavour,,,2257125.783,Dec-24,750,2018
MG,Astor,Petrol,"Manual, Automatic",974027.4126,"Aug, 2024",949,2021
Kia,Sonet,"Diesel, Petrol","Manual, Automatic",830929.5939,"Oct, 2024",147,2021
BMW,X1,,,3595373.45,Dec-22,843,2023
Kia,Carens,,,2507124.986,Nov-21,837,2021
Mahindra,XUV500,,,909198.559,Oct-23,656,2020
Toyota,Camry,,,3516400.575,Dec-19,276,2022
BMW,3 Series,,,2413996.704,Mar-22,435,2022
Ford,Figo,,,1744071.425,Jun-20,255,2021
Ford,Figo,,,590599.5957,Jan-18,663,2022
Ford,EcoSport,,,3493952.064,Dec-18,857,2023
BMW,X1,,,1335058.398,May-22,780,2020
Mahindra,Thar,,,459149.2825,Jul-20,618,2020
Toyota,Vellfire,Petrol,Automatic,12179814.61,"Sep, 2024",363,2019
Mahindra,Thar,,,1227410.276,May-19,956,2023
Hyundai,i20,,,3805696.292,Jan-25,710,2019
Mahindra,Scorpio,,,1566281.37,Nov-24,846,2018
Mahindra,Thar,,,1681183.039,Mar-21,361,2018
Ford,Figo,,,3620255.238,Nov-19,593,2023
Toyota,Fortuner,,,3649288.508,Oct-24,773,2021
Tata,Altroz,,,1037142.378,Mar-21,328,2024
Toyota,Camry,,,2635758.901,Sep-25,847,2020
Toyota,Fortuner,,,3073015.117,Jun-24,779,2022
Ford,Endeavour,,,3436928.994,Aug-25,657,2025
Volkswagen,Tiguan,Petrol,Automatic,3530872.641,"Nov, 2024",662,2021
Tata,Curvv,"Diesel, Petrol","Manual, Automatic",1017958.142,"Sep, 2024",349,2021
Mahindra,XUV500,,,828618.597,Jun-24,735,2023
Mercedes,GLA,,,1238302.933,Nov-18,635,2025
Toyota,Fortuner,"Diesel, Petrol","Manual, Automatic",3317650.632,"Aug, 2024",826,2025
Toyota,Corolla,,,2190440.489,Oct-25,717,2023
Hyundai,Venue,"Diesel, Petrol","Manual, Automatic",742247.1307,"Nov, 2024",80,2024
Hyundai,i20,,,2890697.447,Jun-20,551,2020
Kia,Seltos,,,1188300.038,Oct-20,371,2024
Hyundai,Verna,Petrol,"Manual, Automatic",1114840.564,"Dec, 2024",746,2025
Toyota,Corolla,,,479860.54,Jan-24,992,2024
Maruti,Swift,,,1875999.064,Aug-24,234,2024
MG,Astor,Petrol,"Manual, Automatic",980212.232,"Nov, 2024",919,2022
Maruti Suzuki,Dzire 2018-2023,"CNG, Petrol","Manual, Automatic",686059.8791,"Jun, 2024",993,2023
Ford,EcoSport,,,2664617.344,Nov-21,870,2025
Hyundai,Verna,Petrol,"Manual, Automatic",1106525.004,"Sep, 2024",89,2021
Toyota,Camry,,,1689675.278,Feb-22,729,2019
Mahindra,Marazzo,Diesel,Manual,1406030.75,"Nov, 2024",618,2020
BMW,X5,,,2490930.174,Aug-19,751,2021
Kia,Sonet,,,2094679.828,Aug-21,277,2021
BMW,3 Series,,,2658436.682,Dec-19,662,2019
BMW,X1,,,2781146.907,Sep-21,454,2020
Maruti Suzuki,XL6,"CNG, Petrol","Manual, Automatic",1152866.451,"Dec, 2024",138,2018
Kia,Seltos,,,3908821.487,Sep-20,743,2025
Tata,Nexon,,,3354360.831,Dec-18,466,2019
BMW,3 Series,,,3499315.77,Sep-21,598,2022
Hyundai,i20,,,3993672.124,Oct-24,816,2024
Hyundai,i20,,,876189.2958,Feb-18,328,2021
Hyundai,i10,,,1370576.08,Feb-24,976,2024
Mercedes,GLA,,,3844469.624,Feb-23,783,2025
Hyundai,i10,,,1235720.89,Aug-22,189,2019
Hyundai,Creta,,,2068324.689,Aug-22,482,2019
Maruti,Swift,,,3283041.085,Dec-19,78,2024
Ford,EcoSport,,,3056338.478,Jan-22,212,2024
Mahindra,XUV500,,,3320042.325,Oct-21,415,2021
Toyota,Innova Hycross,Petrol,Automatic,1885127.07,"Oct, 2024",306,2025
Ford,Figo,,,2042985.709,Nov-22,193,2022
BMW,3 Series,,,1848539.192,Nov-23,966,2021
Ford,Figo,,,3235211.245,Aug-21,77,2023
Tata,Punch,"CNG, Petrol","Manual, Automatic",653758.6234,"Sep, 2024",869,2020
Toyota,Fortuner,,,2326463.524,Jan-25,368,2024
Toyota,Fortuner,,,2332165.165,Jan-25,734,2020
Tata,Altroz,Petrol + 2,"Manual, Automatic",656088.7008,"Nov, 2024",824,2023
Tata,Nexon,,,3141051.647,Feb-21,476,2024
Tata,Safari,Diesel,"Manual, Automatic",1520569.624,"Aug, 2024",776,2024
Hyundai,Grand i10 Nios,"CNG, Petrol","Manual, Automatic",572705.71,"Nov, 2024",487,2019
Kia,Carens,,,510542.2963,Jan-24,986,2020
Ford,Figo,,,2919316.586,Dec-18,140,2019
Ford,EcoSport,,,731614.5673,Nov-20,418,2023
Mahindra,Bolero,Diesel,Manual,980207.3192,"Aug, 2024",563,2021
Tata,Altroz,,,1330519.067,Jul-19,911,2021
Nissan,Magnite 2020-2023,Petrol,"Manual, Automatic",581707.6411,"Jun, 2024",967,2024
Kia,Carens,,,2106462.88,Jul-19,878,2022
Toyota,Fortuner,"Diesel, Petrol","Manual, Automatic",3360094.527,"Aug, 2024",584,2024
Mahindra,XUV500,,,812046.6414,Dec-18,706,2018
Mahindra,XUV500,,,1217547.345,Dec-22,872,2020
Toyota,Fortuner,,,943401.7114,Jan-21,424,2025
Honda,Accord,,,3102918.99,Feb-24,630,2019
Hyundai,Creta 2018-2023,"Diesel, Petrol","Manual, Automatic",1089005.703,"Oct, 2023",969,2018
Tata,Nexon,,,2036186.948,Sep-19,523,2019
Toyota,Camry,,,2707807.681,Mar-20,898,2025
Tata,Harrier,,,590085.3221,Apr-25,203,2022
Mahindra,XUV500,,,1465880.431,Oct-22,850,2018
BMW,3 Series,,,2395033.138,Mar-22,300,2020
Kia,Sonet,,,713827.6729,Oct-24,523,2024
Mahindra,Thar,,,1774233.53,Apr-24,839,2023
Hyundai,Creta,,,2639177.584,Jan-18,224,2025
Tata,Altroz,,,2894241.168,Aug-21,896,2019
Mercedes,E-Class,,,1568543.823,Nov-23,494,2018
Kia,Sonet,,,1643116.071,Nov-18,934,2021
Toyota,Camry,,,852121.4731,Dec-20,666,2021
BMW,3 Series,,,3279175.011,Aug-23,579,2021
Mercedes,E-Class,,,3360982.145,Jan-21,429,2025
Honda,CR-V,,,2488357.468,Mar-25,119,2025
MG,ZS EV,Unknown,Unknown,1920859.367,"Aug, 2024",541,2025
Hyundai,i20,Petrol,"Manual, Automatic",691877.2279,"Oct, 2024",898,2019
BMW,X5,,,1866110.97,Dec-21,709,2019
Hyundai,Creta,,,1085166.354,Aug-19,852,2018
Mahindra,XUV300,"Diesel, Petrol","Manual, Automatic",800940.1519,"Apr, 2024",581,2018
Maruti,Brezza,,,2370091.905,Oct-18,746,2025
Toyota,Corolla,,,1099382.54,Aug-25,836,2020
Ford,EcoSport,,,3074956.593,Mar-18,543,2018
Tata,Nexon,,,1894494.291,Oct-22,711,2018
BMW,3 Series,,,3316503.386,May-23,205,2024
Toyota,Rumion,"CNG, Petrol","Manual, Automatic",1026634.206,"Nov, 2024",153,2018
Maruti,Swift,,,2258008.705,Nov-18,231,2018
Maruti Suzuki,Ignis,Petrol,"Manual, Automatic",581705.1269,"Sep, 2024",937,2021
Renault,Kiger,Petrol,"Manual, Automatic",598847.4979,"Aug, 2024",423,2025
Tata,Nexon,Petrol + 2,"Manual, Automatic",820987.2214,"Sep, 2024",511,2019
Mahindra,Scorpio,,,1446417.577,Jan-24,224,2018
Hyundai,Tucson,"Diesel, Petrol",Automatic,2863558.518,"Nov, 2024",722,2023
Mercedes,GLA,,,3925645.793,Jun-25,776,2019
BMW,X5,,,2803627.866,Jun-24,649,2022
Mercedes,E-Class,,,2388287.739,Jul-24,682,2019
Hyundai,i20,,,1310483.616,Jan-25,544,2021
Mahindra,XUV500,,,2378588.15,Dec-22,974,2020
Kia,Sonet,,,3937284.258,Jun-22,541,2021
BMW,X5,,,2464787.449,Jul-22,111,2020
Hyundai,i10,,,3123751.912,Jul-22,344,2022
Toyota,Corolla,,,2587548.14,Mar-18,998,2021
Volkswagen,Tiguan,Petrol,Automatic,3523969.689,"Nov, 2024",336,2021
Kia,Sonet,,,3357228.879,Apr-21,572,2021
Maruti Suzuki,Swift,"CNG, Petrol","Manual, Automatic",649660.538,"Aug, 2024",563,2023
Citroen,Basalt,Petrol,"Manual, Automatic",779806.5388,"Oct, 2024",933,2025
Skoda,Kushaq,Petrol,"Manual, Automatic",1088516.906,"Aug, 2024",755,2019
BMW,3 Series,,,1115199.129,Mar-20,404,2025
Kia,Seltos,,,1941730.412,Sep-23,124,2025
Mercedes,C-Class,,,1928864.123,Feb-18,181,2019
Honda,CR-V,,,1430455.838,Jul-18,285,2019
Ford,EcoSport,,,710318.5953,Nov-20,862,2023
Mercedes,E-Class,,,2035562.299,Dec-19,747,2021
Tata,Altroz,,,3512999.478,Jul-24,388,2019
Toyota,Fortuner,,,3370431.988,May-19,221,2020
Mahindra,Thar,,,2768552.415,Oct-25,683,2022
Maruti,Baleno,,,1080936.992,Oct-18,784,2018
Mahindra,XUV500,,,2289022.537,Jun-25,526,2021
Honda,Accord,,,3744741.441,May-23,480,2023
Hyundai,IONIQ 5,Unknown,Unknown,4606568.889,"Oct, 2024",602,2025
Tata,Harrier,,,1603519.217,Sep-18,106,2022
Honda,CR-V,,,2142753.729,Feb-21,642,2019
Honda,CR-V,,,1702679.182,Dec-23,575,2018
BMW,X1,,,2347209.202,Feb-21,166,2020
Maruti Suzuki,Celerio,"CNG, Petrol","Manual, Automatic",553845.3346,"Nov, 2024",444,2025
Hyundai,Creta,,,3906703.213,Feb-19,76,2020
Honda,CR-V,,,842483.0119,Jan-18,311,2021
Honda,Civic,,,646736.5727,Oct-19,791,2018
Maruti,Brezza,,,2326007.417,Aug-21,599,2022
Mahindra,Marazzo,Diesel,Manual,1436576.62,"Sep, 2024",237,2025
Volkswagen,Taigun,Petrol,"Manual, Automatic",1148943.78,"Dec, 2024",672,2024
Kia,Sonet,,,1582016.034,Jun-20,446,2025
